,0
38265,80000
38266,80000
38267,80000
38268,80000
38269,80000
38270,80000
38271,80000
38272,80000
38273,80000
38274,80000
38275,80000
38276,65030
38277,80000
38278,80000
38279,80000
38280,80000
38281,80000
38282,80000
38283,80000
38284,80000
38285,80000
38286,80000
38287,80000
38288,80000
38289,65030
38290,65030
38291,65030
38292,65030
38293,65030
38294,65030
38295,65030
38296,65030
38297,65030
38298,65030
38299,65030
38300,65030
38301,65030
38302,65030
38303,65030
38304,65030
38305,80000
38306,80000
38307,80000
38308,80000
38309,80000
38310,80000
38311,80000
38312,80000
38313,65030
38314,80000
38315,80000
38316,80000
38317,80000
38318,65030
38319,65030
38320,65030
38321,80000
38322,80000
38323,80000
38324,80000
38325,80000
38326,80000
38327,80000
38328,80000
38329,80000
38330,80000
38331,80000
38332,80000
38333,80000
38334,80000
38335,80000
38336,80000
38337,80000
38338,80000
38339,80000
38340,80000
38341,80000
38342,80000
38343,80000
38344,80000
38345,80000
38346,80000
38347,80000
38348,80000
38349,80000
38350,80000
38351,80000
38352,80000
38353,80000
38354,65030
38355,65030
38356,65030
38357,65030
38358,65030
38359,65030
38360,65030
38361,65030
38362,65030
38363,65030
38364,65030
38365,65030
38366,65030
38367,65030
38368,65030
38369,65030
38370,65030
38371,80000
38372,80000
38373,80000
38374,80000
38375,80000
38376,65030
38377,65030
38378,65030
38379,65030
38380,65030
38381,65030
38382,65030
38383,65030
38384,65030
38385,65030
38386,65030
38387,65030
38388,65030
38389,65030
38390,65030
38391,65030
38392,65030
38393,65030
38394,65030
38395,80000
38396,80000
38397,80000
38398,80000
38399,80000
38400,80000
38401,80000
38402,80000
38403,80000
38404,80000
38405,80000
38406,80000
38407,80000
38408,65030
38409,65030
38410,80000
38411,80000
38412,80000
38413,80000
38414,80000
38415,80000
38416,80000
38417,80000
38418,80000
38419,80000
38420,80000
38421,80000
38422,80000
38423,80000
38424,80000
38425,80000
38426,80000
38427,80000
38428,80000
38429,80000
38430,80000
38431,80000
38432,80000
38433,80000
38434,80000
38435,80000
38436,80000
38437,80000
38438,80000
38439,80000
38440,80000
38441,80000
38442,80000
38443,80000
38444,80000
38445,80000
38446,80000
38447,80000
38448,80000
38449,80000
38450,80000
38451,80000
38452,80000
38453,80000
38454,80000
38455,80000
38456,80000
38457,80000
38458,80000
38459,80000
38460,80000
38461,80000
38462,80000
38463,80000
38464,80000
38465,80000
38466,80000
38467,80000
38468,80000
38469,80000
38470,80000
38471,80000
38472,80000
38473,80000
38474,80000
38475,80000
38476,80000
38477,80000
38478,80000
38479,80000
38480,80000
38481,80000
38482,80000
38483,80000
38484,80000
38485,80000
38486,80000
38487,80000
38488,80000
38489,80000
38490,80000
38491,80000
38492,80000
38493,80000
38494,80000
38495,80000
38496,80000
38497,80000
38498,80000
38499,80000
38500,80000
38501,80000
38502,80000
38503,80000
38504,80000
38505,80000
38506,80000
38507,80000
38508,80000
38509,80000
38510,80000
38511,80000
38512,80000
38513,80000
38514,80000
38515,80000
38516,80000
38517,80000
38518,80000
38519,80000
38520,80000
38521,80000
38522,80000
38523,80000
38524,80000
38525,80000
38526,80000
38527,80000
38528,80000
38529,80000
38530,80000
38531,80000
38532,80000
38533,80000
38534,65030
38535,65030
38536,80000
38537,80000
38538,80000
38539,80000
38540,80000
38541,80000
38542,80000
38543,80000
38544,65030
38545,80000
38546,80000
38547,80000
38548,80000
38549,80000
38550,80000
38551,80000
38552,80000
38553,80000
38554,80000
38555,80000
38556,80000
38557,80000
38558,80000
38559,80000
38560,80000
38561,80000
38562,80000
38563,80000
38564,80000
38565,80000
38566,80000
38567,80000
38568,80000
38569,80000
38570,80000
38571,80000
38572,80000
38573,80000
38574,80000
38575,80000
38576,80000
38577,80000
38578,80000
38579,80000
38580,80000
38581,80000
38582,80000
38583,80000
38584,80000
38585,80000
38586,80000
38587,80000
38588,80000
38589,80000
38590,80000
38591,80000
38592,80000
38593,80000
38594,80000
38595,80000
38596,80000
38597,80000
38598,80000
38599,80000
38600,80000
38601,80000
38602,80000
38603,65030
38604,80000
38605,80000
38606,80000
38607,80000
38608,80000
38609,80000
38610,80000
38611,80000
38612,80000
38613,80000
38614,80000
38615,80000
38616,80000
38617,80000
38618,80000
38619,80000
38620,80000
38621,65000
38622,80000
38623,80000
38624,80000
38625,80000
38626,80000
38627,80000
38628,80000
38629,80000
38630,80000
38631,65000
38632,65000
38633,80000
38634,80000
38635,80000
38636,80000
38637,80000
38638,80000
38639,80000
38640,80000
38641,80000
38642,80000
38643,80000
38644,80000
38645,80000
38646,80000
38647,80000
38648,80000
38649,80000
38650,80000
38651,80000
38652,80000
38653,80000
38654,80000
38655,80000
38656,80000
38657,80000
38658,80000
38659,80000
38660,80000
38661,80000
38662,80000
38663,80000
38664,80000
38665,80000
38666,80000
38667,65000
38668,65030
38669,80000
38670,80000
38671,80000
38672,80000
38673,80000
38674,80000
38675,80000
38676,80000
38677,80000
38678,80000
38679,80000
38680,80000
38681,80000
38682,80000
38683,80000
38684,80000
38685,65000
38686,80000
38687,80000
38688,80000
38689,80000
38690,80000
38691,80000
38692,80000
38693,80000
38694,65000
38695,65000
38696,65000
38697,65000
38698,65000
38699,65000
38700,65000
38701,80000
38702,80000
38703,80000
38704,80000
38705,80000
38706,80000
38707,80000
38708,80000
38709,65030
38710,80000
38711,80000
38712,80000
38713,80000
38714,80000
38715,80000
38716,80000
38717,80000
38718,65030
38719,65030
38720,80000
38721,80000
38722,80000
38723,80000
38724,80000
38725,80000
38726,80000
38727,80000
38728,80000
38729,80000
38730,80000
38731,80000
38732,80000
38733,80000
38734,80000
38735,80000
38736,80000
38737,80000
38738,80000
38739,80000
38740,80000
38741,80000
38742,80000
38743,80000
38744,80000
38745,80000
38746,80000
38747,80000
38748,80000
38749,80000
38750,80000
38751,80000
38752,80000
38753,80000
38754,80000
38755,80000
38756,80000
38757,80000
38758,80000
38759,80000
38760,80000
38761,80000
38762,80000
38763,80000
38764,80000
38765,80000
38766,80000
38767,80000
38768,80000
38769,80000
38770,80000
38771,80000
38772,80000
38773,80000
38774,80000
38775,80000
38776,80000
38777,80000
38778,80000
38779,80000
38780,65030
38781,65030
38782,65030
38783,80000
38784,80000
38785,80000
38786,80000
38787,80000
38788,80000
38789,80000
38790,80000
38791,80000
38792,80000
38793,80000
38794,80000
38795,80000
38796,80000
38797,80000
38798,80000
38799,80000
38800,80000
38801,80000
38802,80000
38803,80000
38804,80000
38805,80000
38806,80000
38807,80000
38808,80000
38809,80000
38810,80000
38811,80000
38812,80000
38813,80000
38814,80000
38815,80000
38816,80000
38817,80000
38818,80000
38819,80000
38820,80000
38821,80000
38822,80000
38823,80000
38824,80000
38825,80000
38826,80000
38827,80000
38828,80000
38829,80000
38830,80000
38831,80000
38832,80000
38833,80000
38834,80000
38835,80000
38836,80000
38837,80000
38838,80000
38839,80000
38840,80000
38841,80000
38842,65030
38843,65030
38844,65030
38845,65030
38846,65030
38847,65030
38848,65030
38849,65030
38850,80000
38851,80000
38852,80000
38853,80000
38854,80000
38855,65030
38856,65030
38857,80000
38858,80000
38859,65030
38860,65030
38861,65030
38862,65030
38863,65030
38864,65030
38865,65030
38866,65030
38867,65030
38868,65030
38869,65030
38870,65030
38871,65030
38872,65030
38873,65030
38874,65030
38875,65030
38876,65030
38877,65030
38878,80000
38879,80000
38880,65030
38881,65030
38882,65030
38883,65030
38884,65030
38885,65030
38886,65030
38887,65030
38888,65030
38889,65030
38890,65030
38891,65030
38892,65030
38893,65030
38894,65030
38895,65030
38896,65030
38897,65030
38898,65030
38899,65030
38900,80000
38901,80000
38902,80000
38903,80000
38904,80000
38905,80000
38906,80000
38907,80000
38908,80000
38909,80000
38910,80000
38911,80000
38912,80000
38913,65030
38914,65030
38915,65030
38916,65030
38917,65030
38918,65030
38919,65030
38920,65030
38921,65030
38922,65030
38923,65030
38924,65030
38925,65030
38926,65030
38927,65030
38928,65030
38929,65030
38930,65030
38931,65030
38932,65030
38933,65030
38934,80000
38935,65030
38936,65030
38937,65030
38938,65030
38939,65030
38940,65030
38941,65030
38942,65030
38943,65030
38944,65030
38945,65030
38946,65030
38947,65030
38948,65030
38949,65030
38950,65030
38951,65030
38952,65030
38953,80000
38954,80000
38955,80000
38956,65030
38957,65030
38958,65030
38959,65030
38960,65030
38961,65030
38962,65030
38963,65030
38964,65030
38965,65030
38966,65030
38967,65030
38968,65030
38969,65030
38970,65030
38971,65030
38972,65030
38973,65030
38974,65030
38975,65030
38976,65030
38977,65030
38978,65030
38979,65030
38980,65030
38981,65030
38982,65030
38983,65030
38984,65030
38985,65030
38986,65030
38987,65030
38988,65030
38989,65030
38990,65030
38991,65030
38992,65030
38993,65030
38994,65030
38995,65030
38996,65030
38997,65030
38998,65030
38999,65030
39000,65030
39001,65030
39002,65030
39003,80000
39004,80000
39005,80000
39006,65030
39007,65030
39008,65030
39009,65030
39010,65030
39011,65030
39012,65030
39013,65030
39014,65030
39015,65030
39016,65030
39017,65030
39018,65030
39019,65030
39020,65030
39021,65030
39022,65030
39023,65030
39024,65030
39025,65030
39026,65030
39027,65030
39028,65030
39029,65030
39030,65030
39031,65030
39032,65030
39033,65030
39034,65030
39035,65030
39036,65030
39037,65030
39038,65030
39039,65030
39040,65030
39041,65030
39042,65030
39043,65030
39044,65030
39045,65030
39046,65030
39047,65030
39048,65030
39049,65030
39050,65030
39051,65030
39052,65030
39053,65030
39054,65030
39055,65030
39056,65030
39057,65030
39058,65030
39059,65030
39060,65030
39061,65030
39062,65030
39063,65030
39064,65030
39065,65030
39066,65030
39067,65030
39068,65030
39069,65030
39070,65030
39071,65030
39072,65030
39073,65030
39074,65030
39075,65030
39076,65030
39077,65030
39078,65030
39079,65030
39080,65030
39081,65030
39082,65030
39083,65030
39084,65030
39085,65030
39086,65030
39087,65030
39088,65030
39089,65030
39090,65030
39091,80000
39092,80000
39093,80000
39094,80000
39095,80000
39096,65030
39097,80000
39098,80000
39099,80000
39100,80000
39101,80000
39102,80000
39103,80000
39104,80000
39105,80000
39106,80000
39107,80000
39108,80000
39109,80000
39110,80000
39111,80000
39112,80000
39113,80000
39114,80000
39115,80000
39116,80000
39117,80000
39118,80000
39119,80000
39120,80000
39121,80000
39122,80000
39123,80000
39124,80000
39125,80000
39126,80000
39127,80000
39128,80000
39129,80000
39130,80000
39131,80000
39132,80000
39133,80000
39134,80000
39135,80000
39136,80000
39137,80000
39138,80000
39139,80000
39140,80000
39141,80000
39142,80000
39143,80000
39144,80000
39145,80000
39146,80000
39147,80000
39148,80000
39149,80000
39150,80000
39151,80000
39152,80000
39153,80000
39154,80000
39155,80000
39156,80000
39157,80000
39158,80000
39159,80000
39160,80000
39161,80000
39162,80000
39163,80000
39164,80000
39165,80000
39166,80000
39167,80000
39168,80000
39169,80000
39170,80000
39171,80000
39172,80000
39173,80000
39174,80000
39175,80000
39176,80000
39177,80000
39178,80000
39179,80000
39180,80000
39181,80000
39182,80000
39183,80000
39184,80000
39185,80000
39186,80000
39187,80000
39188,80000
39189,80000
39190,80000
39191,80000
39192,80000
39193,80000
39194,80000
39195,80000
39196,80000
39197,80000
39198,80000
39199,80000
39200,80000
39201,80000
39202,80000
39203,80000
39204,80000
39205,80000
39206,80000
39207,80000
39208,80000
39209,80000
39210,80000
39211,80000
39212,80000
39213,80000
39214,80000
39215,80000
39216,80000
39217,80000
39218,80000
39219,80000
39220,80000
39221,80000
39222,80000
39223,80000
39224,80000
39225,80000
39226,80000
39227,80000
39228,80000
39229,80000
39230,80000
39231,80000
39232,80000
39233,80000
39234,80000
39235,80000
39236,80000
39237,80000
39238,80000
39239,80000
39240,80000
39241,80000
39242,80000
39243,80000
39244,80000
39245,80000
39246,80000
39247,80000
39248,80000
39249,80000
39250,80000
39251,80000
39252,80000
39253,80000
39254,80000
39255,80000
39256,80000
39257,80000
39258,80000
39259,80000
39260,80000
39261,80000
39262,80000
39263,80000
39264,80000
39265,80000
39266,80000
39267,80000
39268,80000
39269,80000
39270,80000
39271,80000
39272,80000
39273,80000
39274,80000
39275,80000
39276,80000
39277,80000
39278,80000
39279,80000
39280,80000
39281,80000
39282,80000
39283,80000
39284,80000
39285,80000
39286,80000
39287,80000
39288,80000
39289,80000
39290,80000
39291,80000
39292,80000
39293,80000
39294,80000
39295,80000
39296,80000
39297,80000
39298,80000
39299,80000
39300,80000
39301,80000
39302,80000
39303,80000
39304,80000
39305,80000
39306,80000
39307,80000
39308,80000
39309,80000
39310,80000
39311,80000
39312,80000
39313,80000
39314,80000
39315,80000
39316,80000
39317,80000
39318,80000
39319,80000
39320,80000
39321,80000
39322,80000
39323,80000
39324,80000
39325,80000
39326,80000
39327,80000
39328,80000
39329,70000
39330,70000
39331,70000
39332,70000
39333,70000
39334,70000
39335,80000
39336,80000
39337,80000
39338,80000
39339,80000
39340,80000
39341,80000
39342,80000
39343,80000
39344,80000
39345,80000
39346,80000
39347,80000
39348,80000
39349,80000
39350,80000
39351,80000
39352,80000
39353,80000
39354,80000
39355,80000
39356,80000
39357,80000
39358,80000
39359,80000
39360,80000
39361,80000
39362,80000
39363,65000
39364,65000
39365,65000
39366,65000
39367,65000
39368,65000
39369,80000
39370,65000
39371,65000
39372,65000
39373,30000
39374,30000
39375,30000
39376,30000
39377,30000
39378,30000
39379,65030
39380,65030
39381,65030
39382,65030
39383,65030
39384,65030
39385,65030
39386,65030
39387,65030
39388,65030
39389,65030
39390,65000
39391,65000
39392,65000
39393,65030
39394,65030
39395,65030
39396,65030
39397,65030
39398,65030
39399,65000
39400,65000
39401,65000
39402,65000
39403,65000
39404,65000
39405,65000
39406,65000
39407,65000
39408,65000
39409,65000
39410,65000
39411,65000
39412,65000
39413,65000
39414,65000
39415,65000
39416,65000
39417,65000
39418,65000
39419,65000
39420,65000
39421,65000
39422,65000
39423,65000
39424,65000
39425,65000
39426,65000
39427,65000
39428,65000
39429,65000
39430,65000
39431,65000
39432,65000
39433,65000
39434,65000
39435,65000
39436,65000
39437,65000
39438,65000
39439,65000
39440,65000
39441,65000
39442,65000
39443,65000
39444,65000
39445,65000
39446,65000
39447,65000
39448,65000
39449,65000
39450,65000
39451,65000
39452,65000
39453,65000
39454,65000
39455,65000
39456,65000
39457,65000
39458,65000
39459,65000
39460,65000
39461,65000
39462,65000
39463,65000
39464,65000
39465,65000
39466,65000
39467,65000
39468,65000
39469,65000
39470,65000
39471,65000
39472,65000
39473,65000
39474,65000
39475,65000
39476,65000
39477,65000
39478,65000
39479,65000
39480,65000
39481,65000
39482,65000
39483,65000
39484,65000
39485,65030
39486,65000
39487,65000
39488,65000
39489,65000
39490,65000
39491,65000
39492,65000
39493,65000
39494,65000
39495,65000
39496,65000
39497,65000
39498,65000
39499,65000
39500,65000
39501,65000
39502,65000
39503,65000
39504,65000
39505,65000
39506,65000
39507,65000
39508,65000
39509,65000
39510,65000
39511,65000
39512,65000
39513,65000
39514,65000
39515,65000
39516,65000
39517,65000
39518,65000
39519,65000
39520,65000
39521,65000
39522,65000
39523,65000
39524,65000
39525,65000
39526,65000
39527,65000
39528,65000
39529,65000
39530,65000
39531,65000
39532,65000
39533,65000
39534,65000
39535,65000
39536,65000
39537,65000
39538,65000
39539,65000
39540,65000
39541,65000
39542,65000
39543,65000
39544,65000
39545,65000
39546,65000
39547,65000
39548,65000
39549,65000
39550,65000
39551,65000
39552,65000
39553,65000
39554,65000
39555,65000
39556,65000
39557,65000
39558,65000
39559,65000
39560,65000
39561,65000
39562,65000
39563,65000
39564,65000
39565,65000
39566,65000
39567,65000
39568,65000
39569,65000
39570,65000
39571,65000
39572,65000
39573,65000
39574,65000
39575,65000
39576,65000
39577,65000
39578,65000
39579,65000
39580,65000
39581,65000
39582,65000
39583,65000
39584,65000
39585,65000
39586,65000
39587,65000
39588,65000
39589,65000
39590,65000
39591,65000
39592,65000
39593,65000
39594,65000
39595,65000
39596,65000
39597,65000
39598,65000
39599,65000
39600,65000
39601,65000
39602,65000
39603,65000
39604,65000
39605,65000
39606,65000
39607,65000
39608,65000
39609,65000
39610,65000
39611,65000
39612,65000
39613,65000
39614,65000
39615,65000
39616,65000
39617,65000
39618,65000
39619,65000
39620,65000
39621,65000
39622,65000
39623,65000
39624,65000
39625,65000
39626,65000
39627,65000
39628,65000
39629,65000
39630,65000
39631,65000
39632,65000
39633,65000
39634,65000
39635,65000
39636,65000
39637,65000
39638,65000
39639,65000
39640,65000
39641,65000
39642,65000
39643,65000
39644,65000
39645,65000
39646,65000
39647,65000
39648,65000
39649,65000
39650,65000
39651,65000
39652,65000
39653,65000
39654,65000
39655,65000
39656,65000
39657,65000
39658,65000
39659,65000
39660,65000
39661,65000
39662,65000
39663,65000
39664,65000
39665,65000
39666,65000
39667,65000
39668,65000
39669,65000
39670,65000
39671,65000
39672,65000
39673,65000
39674,65000
39675,65000
39676,65000
39677,65000
39678,65000
39679,65000
39680,65000
39681,65000
39682,65000
39683,65000
39684,65000
39685,65000
39686,65000
39687,65000
39688,65000
39689,65000
39690,65000
39691,65000
39692,65000
39693,65000
39694,65000
39695,65000
39696,65000
39697,65000
39698,65000
39699,65000
39700,65000
39701,65000
39702,65000
39703,65000
39704,65000
39705,65000
39706,65000
39707,65000
39708,65000
39709,65000
39710,65000
39711,65000
39712,65000
39713,65000
39714,65000
39715,65000
39716,65000
39717,65000
39718,65000
39719,65000
39720,65000
39721,65000
39722,65000
39723,65000
39724,65000
39725,65000
39726,65000
39727,65000
39728,65000
39729,65000
39730,65000
39731,65000
39732,65000
39733,65000
39734,65000
39735,65000
39736,65000
39737,65000
39738,65000
39739,65000
39740,65000
39741,65000
39742,65000
39743,65000
39744,65000
39745,65000
39746,65000
39747,65000
39748,65000
39749,65000
39750,65000
39751,65000
39752,65000
39753,65000
39754,65000
39755,65000
39756,65000
39757,65000
39758,65000
39759,65000
39760,65000
39761,65000
39762,65000
39763,65000
39764,65000
39765,65000
39766,65000
39767,65000
39768,65000
39769,65000
39770,65000
39771,65000
39772,65000
39773,65000
39774,65000
39775,65000
39776,65000
39777,65000
39778,65000
39779,65000
39780,65000
39781,65000
39782,65000
39783,65000
39784,65000
39785,65000
39786,65000
39787,65000
39788,65000
39789,65000
39790,65000
39791,65000
39792,65000
39793,65000
39794,65000
39795,65000
39796,65000
39797,65000
39798,65000
39799,65000
39800,65000
39801,65000
39802,65000
39803,65000
39804,65000
39805,65000
39806,65000
39807,65000
39808,65000
39809,65000
39810,65000
39811,65000
39812,65000
39813,65000
39814,65000
39815,65000
39816,65000
39817,65000
39818,65000
39819,65000
39820,65000
39821,65000
39822,65000
39823,65000
39824,65000
39825,65000
39826,65000
39827,65000
39828,65000
39829,65000
39830,65000
39831,65000
39832,65000
39833,65000
39834,65000
39835,65000
39836,65000
39837,65000
39838,65000
39839,65000
39840,65000
39841,65000
39842,65000
39843,65000
39844,65000
39845,65000
39846,65000
39847,65000
39848,65000
39849,65000
39850,65000
39851,65000
39852,65000
39853,65000
39854,65000
39855,65000
39856,65000
39857,65000
39858,65000
39859,65000
39860,65000
39861,65000
39862,65000
39863,65000
39864,65000
39865,65000
39866,65000
39867,65000
39868,65000
39869,65000
39870,65000
39871,65000
39872,65000
39873,65000
39874,65000
39875,65000
39876,65000
39877,65000
39878,65000
39879,65000
39880,65000
39881,65000
39882,65000
39883,65000
39884,65000
39885,65000
39886,65000
39887,65000
39888,65000
39889,65000
39890,65000
39891,65000
39892,65000
39893,65000
39894,65000
39895,65000
39896,65000
39897,65000
39898,65000
39899,65000
39900,65000
39901,65000
39902,65000
39903,65000
39904,65000
39905,65000
39906,65000
39907,65000
39908,65000
39909,65000
39910,65000
39911,65000
39912,65000
39913,65000
39914,65000
39915,65000
39916,65000
39917,65000
39918,65000
39919,65000
39920,65000
39921,65000
39922,65000
39923,65000
39924,65000
39925,65000
39926,65000
39927,65000
39928,65000
39929,65000
39930,65000
39931,65000
39932,65000
39933,65000
39934,65000
39935,65000
39936,65030
39937,65030
39938,65030
39939,65030
39940,65030
39941,65030
39942,65030
39943,65030
39944,65030
39945,65030
39946,65030
39947,65030
39948,65030
39949,65000
39950,65000
39951,65000
39952,65000
39953,65000
39954,65000
39955,65000
39956,65000
39957,65000
39958,65000
39959,65000
39960,65000
39961,65000
39962,65000
39963,65000
39964,65000
39965,65000
39966,65000
39967,65000
39968,65000
39969,65000
39970,65000
39971,65000
39972,65000
39973,65000
39974,65000
39975,65000
39976,65000
39977,65000
39978,65000
39979,65000
39980,65000
39981,65000
39982,65000
39983,65000
39984,65000
39985,65000
39986,65000
39987,65000
39988,65000
39989,65000
39990,65000
39991,65000
39992,65000
39993,65000
39994,65000
39995,65000
39996,65000
39997,65000
39998,65030
39999,65030
40000,65030
40001,65030
40002,65030
40003,65030
40004,65030
40005,65030
40006,65030
40007,65030
40008,65030
40009,65030
40010,65030
40011,65030
40012,65030
40013,65030
40014,65030
40015,65030
40016,65030
40017,65030
40018,65030
40019,65030
40020,65030
40021,65030
40022,65030
40023,65030
40024,65030
40025,65030
40026,65030
40027,65030
40028,65030
40029,65030
40030,65030
40031,65030
40032,65030
40033,65030
40034,65030
40035,65030
40036,65030
40037,65030
40038,65030
40039,65030
40040,65030
40041,65030
40042,65030
40043,65030
40044,30000
40045,30000
40046,30000
40047,65030
40048,65030
40049,65030
40050,65030
40051,65030
40052,65030
40053,65030
40054,65030
40055,65030
40056,65030
40057,65030
40058,65030
40059,65030
40060,65030
40061,65030
40062,65030
40063,65030
40064,65030
40065,65030
40066,65030
40067,65030
40068,65030
40069,65030
40070,65030
40071,65030
40072,65030
40073,65030
40074,65030
40075,65030
40076,65030
40077,65030
40078,65030
40079,65030
40080,65030
40081,65030
40082,65030
40083,65030
40084,65030
40085,65030
40086,65030
40087,65030
40088,65030
40089,65030
40090,65030
40091,30000
40092,30000
40093,30000
40094,30000
40095,65030
40096,65030
40097,65030
40098,65030
40099,65030
40100,30000
40101,30000
40102,30000
40103,30000
40104,30000
40105,30000
40106,70000
40107,70000
40108,70000
40109,70000
40110,70000
40111,70000
40112,70000
40113,70000
40114,70000
40115,70000
40116,70000
40117,70000
40118,70000
40119,70000
40120,70000
40121,70000
40122,70000
40123,70000
40124,70000
40125,70000
40126,70000
40127,30000
40128,70000
40129,70000
40130,70000
40131,70000
40132,70000
40133,70000
40134,70000
40135,70000
40136,65030
40137,65030
40138,65030
40139,65030
40140,65030
40141,30000
40142,30000
40143,30000
40144,65030
40145,65030
40146,65030
40147,65030
40148,65030
40149,65030
40150,65030
40151,65030
40152,65030
40153,65030
40154,65030
40155,65030
40156,65030
40157,65030
40158,65030
40159,65030
40160,65030
40161,65030
40162,65030
40163,65030
40164,65030
40165,65030
40166,65030
40167,65030
40168,65030
40169,65030
40170,65030
40171,65030
40172,65030
40173,65030
40174,65030
40175,65030
40176,65030
40177,65030
40178,65030
40179,65030
40180,65030
40181,65030
40182,65030
40183,65030
40184,65030
40185,65030
40186,65030
40187,65030
40188,65030
40189,65030
40190,65030
40191,65030
40192,65030
40193,65030
40194,65030
40195,65030
40196,65030
40197,30000
40198,30000
40199,30000
40200,30000
40201,65030
40202,65030
40203,65030
40204,65030
40205,65030
40206,65030
40207,65030
40208,65030
40209,65030
40210,65030
40211,65030
40212,65030
40213,65030
40214,65030
40215,65030
40216,65030
40217,65030
40218,65030
40219,65030
40220,65030
40221,65030
40222,65030
40223,65030
40224,65030
40225,30000
40226,70000
40227,70000
40228,70000
40229,30000
40230,65030
40231,65030
40232,65030
40233,65030
40234,65030
40235,65030
40236,65030
40237,65030
40238,65030
40239,65030
40240,65030
40241,65030
40242,65030
40243,65030
40244,65030
40245,65030
40246,65030
40247,65030
40248,65030
40249,65030
40250,65030
40251,65030
40252,65030
40253,65030
40254,65030
40255,65030
40256,65030
40257,65030
40258,65030
40259,65030
40260,65030
40261,65030
40262,65030
40263,65030
40264,65030
40265,65030
40266,65030
40267,65030
40268,65030
40269,65030
40270,65030
40271,65030
40272,65030
40273,65030
40274,65030
40275,65030
40276,65030
40277,65030
40278,65030
40279,65030
40280,65030
40281,65030
40282,65030
40283,65030
40284,65030
40285,65030
40286,65030
40287,65030
40288,65030
40289,65030
40290,65030
40291,65030
40292,65030
40293,65030
40294,65030
40295,65030
40296,65030
40297,65030
40298,65030
40299,65030
40300,65030
40301,65030
40302,65030
40303,65030
40304,65030
40305,65030
40306,65030
40307,65030
40308,65030
40309,30000
40310,30000
40311,30000
40312,70000
40313,70000
40314,30000
40315,30000
40316,30000
40317,70000
40318,70000
40319,70000
40320,70000
40321,70000
40322,70000
40323,70000
40324,70000
40325,70000
40326,70000
40327,70000
40328,70000
40329,70000
40330,70000
40331,70000
40332,70000
40333,70000
40334,70000
40335,70000
40336,70000
40337,70000
40338,70000
40339,70000
40340,70000
40341,70000
40342,70000
40343,70000
40344,70000
40345,70000
40346,70000
40347,70000
40348,70000
40349,70000
40350,70000
40351,70000
40352,70000
40353,70000
40354,70000
40355,70000
40356,70000
40357,70000
40358,70000
40359,70000
40360,70000
40361,70000
40362,70000
40363,70000
40364,70000
40365,70000
40366,70000
40367,70000
40368,70000
40369,70000
40370,70000
40371,70000
40372,70000
40373,70000
40374,70000
40375,70000
40376,70000
40377,70000
40378,70000
40379,70000
40380,70000
40381,70000
40382,70000
40383,70000
40384,70000
40385,70000
40386,70000
40387,70000
40388,70000
40389,70000
40390,70000
40391,70000
40392,70000
40393,70000
40394,70000
40395,70000
40396,70000
40397,70000
40398,70000
40399,70000
40400,70000
40401,70000
40402,70000
40403,70000
40404,70000
40405,70000
40406,70000
40407,70000
40408,70000
40409,70000
40410,70000
40411,70000
40412,70000
40413,70000
40414,70000
40415,70000
40416,70000
40417,70000
40418,70000
40419,70000
40420,70000
40421,70000
40422,70000
40423,70000
40424,70000
40425,70000
40426,70000
40427,70000
40428,70000
40429,70000
40430,70000
40431,70000
40432,70000
40433,70000
40434,70000
40435,70000
40436,70000
40437,70000
40438,70000
40439,70000
40440,70000
40441,70000
40442,70000
40443,70000
40444,70000
40445,70000
40446,70000
40447,70000
40448,70000
40449,70000
40450,70000
40451,70000
40452,70000
40453,70000
40454,70000
40455,70000
40456,70000
40457,70000
40458,70000
40459,70000
40460,70000
40461,70000
40462,70000
40463,70000
40464,70000
40465,70000
40466,70000
40467,70000
40468,70000
40469,70000
40470,70000
40471,70000
40472,70000
40473,70000
40474,70000
40475,70000
40476,70000
40477,70000
40478,70000
40479,70000
40480,70000
40481,70000
40482,70000
40483,70000
40484,70000
40485,70000
40486,70000
40487,70000
40488,70000
40489,70000
40490,70000
40491,70000
40492,70000
40493,70000
40494,70000
40495,70000
40496,70000
40497,70000
40498,70000
40499,70000
40500,70000
40501,70000
40502,70000
40503,70000
40504,70000
40505,70000
40506,70000
40507,70000
40508,70000
40509,70000
40510,70000
40511,70000
40512,70000
40513,70000
40514,70000
40515,70000
40516,70000
40517,70000
40518,70000
40519,70000
40520,70000
40521,70000
40522,70000
40523,70000
40524,70000
40525,70000
40526,70000
40527,70000
40528,70000
40529,70000
40530,70000
40531,70000
40532,70000
40533,70000
40534,70000
40535,70000
40536,70000
40537,70000
40538,70000
40539,70000
40540,70000
40541,70000
40542,70000
40543,70000
40544,70000
40545,70000
40546,70000
40547,70000
40548,70000
40549,70000
40550,70000
40551,70000
40552,70000
40553,70000
40554,70000
40555,70000
40556,70000
40557,70000
40558,70000
40559,70000
40560,70000
40561,70000
40562,70000
40563,70000
40564,70000
40565,70000
40566,70000
40567,70000
40568,70000
40569,70000
40570,70000
40571,70000
40572,70000
40573,70000
40574,70000
40575,70000
40576,70000
40577,70000
40578,70000
40579,70000
40580,70000
40581,70000
40582,70000
40583,70000
40584,70000
40585,70000
40586,70000
40587,70000
40588,70000
40589,70000
40590,70000
40591,70000
40592,70000
40593,70000
40594,70000
40595,70000
40596,70000
