,0
17791,70000
17792,70000
17793,70000
17794,70000
17795,80000
17796,70000
17797,70000
17798,70000
17799,70000
17800,70000
17801,80000
17802,80000
17803,80000
17804,80000
17805,80000
17806,80000
17807,80000
17808,80000
17809,70000
17810,70000
17811,80000
17812,80000
17813,80000
17814,80000
17815,80000
17816,80000
17817,80000
17818,80000
17819,80000
17820,80000
17821,80000
17822,80000
17823,80000
17824,70000
17825,80000
17826,80000
17827,70000
17828,70000
17829,70000
17830,70000
17831,70000
17832,70000
17833,70000
17834,70000
17835,70000
17836,70000
17837,70000
17838,70000
17839,70000
17840,70000
17841,70000
17842,70000
17843,70000
17844,70000
17845,70000
17846,70000
17847,70000
17848,70000
17849,70000
17850,70000
17851,70000
17852,70000
17853,70000
17854,70000
17855,70000
17856,70000
17857,70000
17858,70000
17859,80000
17860,80000
17861,80000
17862,80000
17863,80000
17864,80000
17865,80000
17866,80000
17867,80000
17868,80000
17869,80000
17870,80000
17871,80000
17872,80000
17873,80000
17874,80000
17875,80000
17876,80000
17877,80000
17878,80000
17879,80000
17880,80000
17881,80000
17882,80000
17883,80000
17884,80000
17885,80000
17886,80000
17887,80000
17888,80000
17889,80000
17890,80000
17891,80000
17892,80000
17893,80000
17894,80000
17895,80000
17896,80000
17897,80000
17898,80000
17899,80000
17900,80000
17901,80000
17902,80000
17903,80000
17904,65000
17905,80000
17906,80000
17907,80000
17908,80000
17909,80000
17910,80000
17911,80000
17912,80000
17913,80000
17914,80000
17915,80000
17916,80000
17917,80000
17918,80000
17919,80000
17920,80000
17921,80000
17922,80000
17923,80000
17924,80000
17925,80000
17926,80000
17927,80000
17928,80000
17929,80000
17930,80000
17931,80000
17932,80000
17933,80000
17934,80000
17935,80000
17936,80000
17937,65000
17938,80000
17939,80000
17940,80000
17941,80000
17942,80000
17943,80000
17944,80000
17945,80000
17946,80000
17947,80000
17948,80000
17949,80000
17950,80000
17951,80000
17952,80000
17953,80000
17954,80000
17955,80000
17956,80000
17957,80000
17958,80000
17959,80000
17960,80000
17961,80000
17962,80000
17963,80000
17964,80000
17965,80000
17966,80000
17967,80000
17968,80000
17969,80000
17970,80000
17971,80000
17972,80000
17973,80000
17974,80000
17975,80000
17976,80000
17977,80000
17978,80000
17979,80000
17980,80000
17981,80000
17982,80000
17983,80000
17984,80000
17985,80000
17986,80000
17987,80000
17988,80000
17989,65000
17990,80000
17991,80000
17992,80000
17993,80000
17994,80000
17995,80000
17996,80000
17997,80000
17998,80000
17999,80000
18000,80000
18001,80000
18002,80000
18003,80000
18004,80000
18005,80000
18006,80000
18007,80000
18008,80000
18009,65000
18010,80000
18011,80000
18012,80000
18013,80000
18014,80000
18015,80000
18016,80000
18017,80000
18018,80000
18019,80000
18020,80000
18021,80000
18022,80000
18023,80000
18024,80000
18025,80000
18026,80000
18027,80000
18028,80000
18029,70000
18030,80000
18031,80000
18032,70000
18033,80000
18034,80000
18035,70000
18036,80000
18037,80000
18038,80000
18039,80000
18040,80000
18041,80000
18042,80000
18043,80000
18044,80000
18045,80000
18046,80000
18047,80000
18048,80000
18049,80000
18050,80000
18051,80000
18052,80000
18053,80000
18054,80000
18055,80000
18056,80000
18057,80000
18058,80000
18059,80000
18060,80000
18061,80000
18062,80000
18063,80000
18064,80000
18065,80000
18066,80000
18067,80000
18068,80000
18069,80000
18070,80000
18071,80000
18072,65000
18073,80000
18074,80000
18075,80000
18076,80000
18077,80000
18078,65000
18079,80000
18080,80000
18081,80000
18082,80000
18083,65000
18084,65000
18085,65000
18086,65000
18087,65000
18088,80000
18089,80000
18090,80000
18091,65000
18092,65000
18093,65000
18094,65000
18095,80000
18096,65000
18097,65000
18098,65000
18099,80000
18100,80000
18101,80000
18102,70000
18103,80000
18104,65000
18105,80000
18106,65000
18107,65000
18108,65000
18109,80000
18110,80000
18111,65000
18112,80000
18113,65000
18114,65000
18115,80000
18116,80000
18117,65000
18118,80000
18119,65000
18120,80000
18121,80000
18122,80000
18123,65000
18124,65000
18125,65000
18126,65000
18127,65000
18128,65000
18129,80000
18130,80000
18131,80000
18132,80000
18133,65000
18134,65000
18135,80000
18136,80000
18137,70000
18138,80000
18139,80000
18140,80000
18141,80000
18142,80000
18143,65000
18144,65000
18145,65000
18146,65000
18147,80000
18148,65000
18149,65000
18150,65000
18151,65000
18152,65000
18153,65000
18154,80000
18155,65000
18156,80000
18157,80000
18158,65000
18159,70000
18160,80000
18161,80000
18162,80000
18163,65000
18164,65000
18165,80000
18166,65000
18167,65000
18168,80000
18169,80000
18170,70000
18171,70000
18172,80000
18173,80000
18174,80000
18175,80000
18176,80000
18177,80000
18178,80000
18179,80000
18180,80000
18181,80000
18182,80000
18183,80000
18184,80000
18185,80000
18186,80000
18187,80000
18188,80000
18189,80000
18190,80000
18191,80000
18192,80000
18193,80000
18194,80000
18195,80000
18196,80000
18197,80000
18198,80000
18199,80000
18200,80000
18201,80000
18202,80000
18203,80000
18204,80000
18205,80000
18206,80000
18207,80000
18208,80000
18209,80000
18210,80000
18211,80000
18212,80000
18213,80000
18214,80000
18215,80000
18216,80000
18217,70000
18218,80000
18219,80000
18220,65000
18221,80000
18222,80000
18223,80000
18224,80000
18225,80000
18226,80000
18227,80000
18228,80000
18229,80000
18230,80000
18231,80000
18232,80000
18233,80000
18234,80000
18235,80000
18236,80000
18237,80000
18238,80000
18239,80000
18240,80000
18241,80000
18242,80000
18243,80000
18244,80000
18245,80000
18246,80000
18247,80000
18248,80000
18249,80000
18250,80000
18251,70000
18252,70000
18253,80000
18254,80000
18255,70000
18256,65000
18257,80000
18258,80000
18259,80000
18260,80000
18261,80000
18262,80000
18263,80000
18264,80000
18265,80000
18266,70000
18267,80000
18268,80000
18269,80000
18270,80000
18271,80000
18272,80000
18273,80000
18274,80000
18275,80000
18276,80000
18277,80000
18278,80000
18279,80000
18280,80000
18281,70000
18282,65000
18283,80000
18284,80000
18285,80000
18286,65000
18287,80000
18288,80000
18289,65000
18290,80000
18291,80000
18292,65000
18293,80000
18294,70000
18295,65000
18296,65000
18297,80000
18298,80000
18299,70000
18300,80000
18301,70000
18302,80000
18303,80000
18304,65000
18305,80000
18306,65000
18307,80000
18308,80000
18309,65000
18310,65000
18311,65000
18312,65000
18313,80000
18314,65000
18315,65000
18316,65000
18317,65000
18318,65000
18319,80000
18320,65000
18321,65000
18322,65000
18323,80000
18324,65000
18325,65000
18326,65000
18327,65000
18328,65000
18329,65000
18330,65000
18331,65000
18332,65000
18333,65000
18334,65000
18335,65000
18336,65000
18337,65000
18338,65000
18339,65000
18340,65000
18341,65000
18342,65000
18343,65000
18344,65000
18345,65000
18346,65000
18347,65000
18348,65000
18349,65000
18350,65000
18351,65000
18352,65000
18353,65000
18354,65000
18355,65000
18356,65000
18357,65000
18358,65000
18359,80000
18360,65000
18361,65000
18362,65000
18363,65000
18364,65000
18365,80000
18366,65000
18367,65000
18368,65000
18369,65000
18370,65000
18371,65000
18372,65000
18373,65000
18374,65000
18375,65000
18376,65000
18377,65000
18378,65000
18379,65000
18380,80000
18381,65000
18382,65000
18383,65000
18384,65000
18385,65000
18386,65000
18387,65000
18388,65000
18389,65000
18390,65000
18391,65000
18392,65000
18393,65000
18394,65000
18395,65000
18396,65000
18397,80000
18398,65000
18399,65000
18400,65000
18401,65000
18402,65000
18403,65000
18404,65000
18405,70000
18406,80000
18407,65000
18408,65000
18409,65000
18410,65000
18411,80000
18412,80000
18413,65000
18414,70000
18415,65000
18416,65000
18417,65000
18418,70000
18419,65000
18420,65000
18421,80000
18422,70000
18423,80000
18424,80000
18425,80000
18426,65000
18427,70000
18428,65000
18429,80000
18430,65000
18431,65000
18432,65000
18433,65000
18434,70000
18435,80000
18436,80000
18437,65000
18438,65000
18439,65000
18440,80000
18441,65000
18442,80000
18443,80000
18444,70000
18445,65000
18446,65000
18447,65000
18448,65000
18449,65000
18450,70000
18451,65000
18452,70000
18453,65000
18454,80000
18455,65000
18456,80000
18457,65000
18458,65000
18459,65000
18460,65000
18461,70000
18462,80000
18463,80000
18464,65000
18465,65000
18466,65000
18467,65000
18468,80000
18469,80000
18470,65000
18471,65000
18472,80000
18473,65000
18474,65000
18475,80000
18476,70000
18477,80000
18478,65000
18479,80000
18480,80000
18481,80000
18482,65000
18483,65000
18484,80000
18485,80000
18486,65000
18487,80000
18488,70000
18489,65000
18490,65000
18491,65000
18492,65000
18493,80000
18494,80000
18495,65000
18496,80000
18497,80000
18498,70000
18499,65000
18500,65000
18501,80000
18502,70000
18503,65000
18504,65000
18505,80000
18506,70000
18507,80000
18508,80000
18509,80000
18510,65000
18511,70000
18512,80000
18513,80000
18514,70000
18515,80000
18516,80000
18517,80000
18518,65000
18519,80000
18520,80000
18521,65000
18522,80000
18523,80000
18524,65000
18525,65000
18526,80000
18527,70000
18528,80000
18529,65000
18530,80000
18531,80000
18532,65000
18533,80000
18534,80000
18535,70000
18536,80000
18537,80000
18538,80000
18539,70000
18540,80000
18541,80000
18542,80000
18543,65000
18544,65000
18545,65000
18546,80000
18547,65000
18548,65000
18549,65000
18550,80000
18551,65000
18552,65000
18553,70000
18554,65000
18555,80000
18556,80000
18557,80000
18558,80000
18559,80000
18560,80000
18561,80000
18562,80000
18563,80000
18564,65000
18565,80000
18566,80000
18567,80000
18568,65000
18569,65000
18570,65000
18571,80000
18572,65000
18573,65000
18574,80000
18575,80000
18576,70000
18577,80000
18578,65000
18579,80000
18580,80000
18581,70000
18582,80000
18583,80000
18584,80000
18585,65000
18586,70000
18587,80000
18588,70000
18589,65000
18590,80000
18591,65000
18592,65000
18593,65000
18594,80000
18595,65000
18596,65000
18597,65000
18598,65000
18599,70000
18600,80000
18601,70000
18602,80000
18603,80000
18604,80000
18605,70000
18606,80000
18607,80000
18608,80000
18609,80000
18610,80000
18611,80000
18612,80000
18613,80000
18614,80000
18615,80000
18616,80000
18617,80000
18618,80000
18619,80000
18620,80000
18621,80000
18622,80000
18623,80000
18624,80000
18625,80000
18626,80000
18627,80000
18628,70000
18629,80000
18630,80000
18631,65000
18632,65000
18633,65000
18634,65000
18635,65000
18636,80000
18637,80000
18638,70000
18639,80000
18640,80000
18641,80000
18642,80000
18643,80000
18644,65000
18645,80000
18646,80000
18647,80000
18648,80000
18649,65000
18650,80000
18651,80000
18652,65000
18653,80000
18654,80000
18655,80000
18656,80000
18657,65000
18658,65000
18659,80000
18660,80000
18661,80000
18662,70000
18663,80000
18664,65000
18665,70000
18666,65000
18667,65000
18668,65000
18669,80000
18670,80000
18671,80000
18672,80000
18673,80000
18674,80000
18675,65000
18676,80000
18677,80000
18678,80000
18679,80000
18680,80000
18681,80000
18682,70000
18683,65000
18684,80000
18685,65000
18686,65000
18687,80000
18688,70000
18689,80000
18690,65000
18691,80000
18692,65000
18693,65000
18694,65000
18695,65000
18696,80000
18697,80000
18698,65000
18699,80000
18700,65000
18701,70000
18702,65000
18703,80000
18704,80000
18705,80000
18706,80000
18707,70000
18708,65000
18709,65000
18710,80000
18711,65000
18712,65000
18713,65000
18714,65000
18715,65000
18716,65000
18717,65000
18718,65000
18719,65000
18720,65000
18721,65000
18722,80000
18723,65000
18724,65000
18725,65000
18726,80000
18727,65000
18728,80000
18729,80000
18730,65000
18731,65000
18732,80000
18733,80000
18734,80000
18735,65000
18736,80000
18737,65000
18738,80000
18739,65000
18740,65000
18741,65000
18742,80000
18743,65000
18744,65000
18745,65000
18746,70000
18747,65000
18748,65000
18749,65000
18750,70000
18751,65000
18752,65000
18753,80000
18754,80000
18755,80000
18756,65000
18757,65000
18758,70000
18759,80000
18760,65000
18761,80000
18762,80000
18763,65000
18764,80000
18765,80000
18766,80000
18767,65000
18768,65000
18769,65000
18770,65000
18771,65000
18772,65000
18773,65000
18774,65000
18775,80000
18776,80000
18777,65000
18778,70000
18779,65000
18780,80000
18781,80000
18782,65000
18783,80000
18784,65000
18785,65000
18786,65000
18787,65000
18788,65000
18789,80000
18790,65000
18791,65000
18792,65000
18793,80000
18794,65000
18795,65000
18796,80000
18797,65000
18798,65000
18799,80000
18800,80000
18801,80000
18802,65000
18803,80000
18804,65000
18805,80000
18806,65000
18807,80000
18808,80000
18809,80000
18810,80000
18811,70000
18812,80000
18813,70000
18814,70000
18815,65000
18816,80000
18817,80000
18818,70000
18819,65000
18820,65000
18821,80000
18822,80000
18823,65000
18824,80000
18825,80000
18826,70000
18827,65000
18828,65000
18829,65000
18830,65000
18831,65000
18832,65000
18833,80000
18834,80000
18835,65000
18836,65000
18837,65000
18838,80000
18839,65000
18840,65000
18841,65000
18842,65000
18843,65000
18844,65000
18845,65000
18846,65000
18847,65000
18848,65000
18849,80000
18850,65000
18851,65000
18852,65000
18853,65000
18854,65000
18855,65000
18856,65000
18857,65000
18858,65000
18859,65000
18860,65000
18861,65000
18862,65000
18863,65000
18864,80000
18865,70000
18866,65000
18867,65000
18868,80000
18869,65000
18870,65000
18871,65000
18872,65000
18873,65000
18874,65000
18875,80000
18876,65000
18877,65000
18878,80000
18879,70000
18880,65000
18881,65000
18882,70000
18883,65000
18884,65000
18885,80000
18886,80000
18887,65000
18888,65000
18889,65000
18890,65000
18891,80000
18892,65000
18893,80000
18894,65000
18895,65000
18896,65000
18897,65000
18898,80000
18899,65000
18900,65000
18901,65000
18902,65000
18903,65000
18904,65000
18905,65000
18906,65000
18907,65000
18908,65000
18909,65000
18910,65000
18911,65000
18912,65000
18913,80000
18914,65000
18915,65000
18916,65000
18917,65000
18918,65000
18919,65000
18920,65000
18921,70000
18922,70000
18923,65000
18924,80000
18925,65000
18926,65000
18927,65000
18928,65000
18929,65000
18930,65000
18931,80000
18932,65000
18933,65000
18934,65000
18935,70000
18936,80000
18937,80000
18938,80000
18939,80000
18940,65000
18941,80000
18942,80000
18943,80000
18944,80000
18945,80000
18946,80000
18947,80000
18948,70000
18949,80000
18950,80000
18951,80000
18952,80000
18953,70000
18954,65000
18955,65000
18956,80000
18957,80000
18958,80000
18959,70000
18960,70000
18961,70000
18962,80000
18963,70000
18964,80000
18965,70000
18966,70000
18967,65000
18968,80000
18969,65000
18970,65000
18971,80000
18972,65000
18973,65000
18974,80000
18975,80000
18976,65000
18977,80000
18978,65000
18979,65000
18980,70000
18981,65000
18982,70000
18983,80000
18984,80000
18985,70000
18986,80000
18987,70000
18988,65000
18989,80000
18990,65000
18991,80000
18992,70000
18993,65000
18994,65000
18995,70000
18996,80000
18997,65000
18998,70000
18999,70000
19000,80000
19001,70000
19002,70000
19003,70000
19004,70000
19005,70000
19006,80000
19007,70000
19008,80000
19009,80000
19010,80000
19011,70000
19012,70000
19013,70000
19014,70000
19015,70000
19016,70000
19017,70000
19018,70000
19019,70000
19020,70000
19021,70000
19022,70000
19023,70000
19024,70000
19025,80000
19026,65000
19027,80000
19028,80000
19029,70000
19030,80000
19031,80000
19032,70000
19033,80000
19034,65000
19035,70000
19036,80000
19037,80000
19038,70000
19039,70000
19040,65000
19041,70000
19042,70000
19043,70000
19044,70000
19045,70000
19046,70000
19047,80000
19048,80000
19049,70000
19050,70000
19051,70000
19052,80000
19053,65000
19054,70000
19055,70000
19056,70000
19057,70000
19058,70000
19059,70000
19060,70000
19061,70000
19062,70000
19063,70000
19064,70000
19065,80000
19066,70000
19067,80000
19068,70000
19069,70000
19070,80000
19071,65000
19072,65000
19073,80000
19074,65000
19075,65000
19076,65000
19077,80000
19078,80000
19079,70000
19080,70000
19081,70000
19082,70000
19083,70000
19084,80000
19085,70000
19086,80000
19087,80000
19088,80000
19089,80000
19090,70000
19091,80000
19092,80000
19093,80000
19094,70000
19095,70000
19096,80000
19097,80000
19098,80000
19099,80000
19100,70000
19101,70000
19102,80000
19103,65000
19104,65000
19105,80000
19106,80000
19107,80000
19108,80000
19109,65000
19110,65000
19111,80000
19112,80000
19113,65000
19114,70000
19115,80000
19116,80000
19117,65000
19118,80000
19119,65000
19120,65000
19121,65000
19122,65000
19123,80000
19124,80000
19125,70000
19126,65000
19127,70000
19128,70000
19129,70000
19130,80000
19131,65000
19132,80000
19133,65000
19134,80000
19135,65000
19136,80000
19137,65000
19138,80000
19139,70000
19140,65000
19141,65000
19142,65000
19143,65000
19144,65000
19145,70000
19146,65000
19147,70000
19148,80000
19149,70000
19150,80000
19151,70000
19152,70000
19153,65000
19154,70000
19155,80000
19156,65000
19157,65000
19158,80000
19159,65000
19160,80000
19161,80000
19162,80000
19163,70000
19164,80000
19165,70000
19166,65000
19167,65000
19168,65000
19169,65000
19170,65000
19171,65000
19172,65000
19173,65000
19174,65000
19175,65000
19176,65000
19177,65000
19178,65000
19179,65000
19180,65000
19181,65000
19182,65000
19183,65000
19184,90000
19185,65000
19186,65000
19187,65000
19188,65000
19189,65000
19190,65000
19191,65000
19192,65000
19193,65000
19194,65000
19195,65000
19196,65000
19197,30000
19198,30000
19199,30000
19200,30000
19201,30000
19202,30000
19203,30000
19204,30000
19205,30000
19206,30000
19207,30000
19208,30000
19209,30000
19210,30000
19211,30000
19212,30000
19213,30000
19214,30000
19215,30000
19216,30000
19217,30000
19218,30000
19219,30000
19220,30000
19221,30000
19222,30000
19223,30000
19224,30000
19225,30000
19226,65000
19227,30000
19228,30000
19229,30000
19230,80000
19231,30000
19232,30000
19233,30000
19234,30000
19235,30000
19236,30000
19237,30000
19238,30000
19239,30000
19240,30000
19241,30000
19242,30000
19243,30000
19244,30000
19245,30000
19246,30000
19247,30000
19248,30000
19249,30000
19250,30000
19251,30000
19252,30000
19253,30000
19254,30000
19255,30000
19256,30000
19257,30000
19258,30000
19259,30000
19260,30000
19261,30000
19262,30000
19263,80000
19264,30000
19265,30000
19266,30000
19267,30000
19268,30000
19269,30000
19270,30000
19271,30000
19272,30000
19273,30000
19274,30000
19275,30000
19276,30000
19277,30000
19278,30000
19279,30000
19280,30000
19281,30000
19282,65000
19283,30000
19284,30000
19285,30000
19286,30000
19287,30000
19288,30000
19289,30000
19290,30000
19291,30000
19292,30000
19293,30000
19294,30000
19295,30000
19296,30000
19297,30000
19298,30000
19299,30000
19300,30000
19301,30000
19302,30000
19303,30000
19304,30000
19305,30000
19306,80000
19307,30000
19308,30000
19309,30000
19310,30000
19311,30000
19312,30000
19313,30000
19314,30000
19315,30000
19316,30000
19317,30000
19318,30000
19319,30000
19320,30000
19321,30000
19322,30000
19323,30000
19324,30000
19325,30000
19326,30000
19327,30000
19328,30000
19329,30000
19330,30000
19331,30000
19332,30000
19333,30000
19334,30000
19335,65000
19336,30000
19337,30000
19338,30000
19339,70000
19340,30000
19341,30000
19342,65000
19343,30000
19344,30000
19345,30000
19346,30000
19347,30000
19348,30000
19349,30000
19350,30000
19351,30000
19352,30000
19353,30000
19354,65000
19355,30000
19356,65000
19357,70000
19358,65000
19359,65000
19360,65000
19361,65000
19362,65000
19363,65000
19364,65000
19365,65000
19366,65000
19367,65000
19368,65000
19369,65000
19370,65000
19371,65000
19372,65000
19373,65000
19374,65000
19375,65000
19376,65000
19377,65000
19378,65000
19379,65000
19380,65000
19381,65000
19382,65000
19383,65000
19384,65000
19385,65000
19386,65000
19387,65000
19388,65000
19389,65000
19390,65000
19391,65000
19392,65000
19393,65000
19394,65000
19395,65000
19396,65000
19397,65000
19398,65000
19399,65000
19400,65000
19401,65000
19402,65000
19403,65000
19404,65000
19405,65000
19406,65000
19407,65000
19408,65000
19409,65000
19410,65000
19411,65000
19412,65000
19413,65000
19414,65000
19415,65000
19416,65000
19417,65000
19418,65000
19419,65000
19420,65000
19421,65000
19422,65000
19423,65000
19424,65000
19425,65000
19426,65000
19427,65000
19428,65000
19429,65000
19430,65000
19431,65000
19432,65000
19433,65000
19434,65000
19435,65000
19436,65000
19437,65000
19438,65000
19439,65000
19440,65000
19441,65000
19442,65000
19443,65000
19444,65000
19445,65000
19446,65000
19447,80000
19448,30000
19449,30000
19450,30000
19451,80000
19452,65000
19453,65000
19454,65000
19455,65000
19456,65000
19457,65000
19458,65000
19459,65000
19460,65000
19461,65000
19462,65000
19463,65000
19464,65000
19465,65000
19466,65000
19467,65000
19468,65000
19469,65000
19470,65000
19471,65000
19472,65000
19473,30000
19474,30000
19475,30000
19476,65000
19477,65000
19478,65000
19479,30000
19480,65000
19481,65000
19482,65000
19483,65000
19484,65000
19485,65000
19486,65000
19487,65000
19488,65000
19489,65000
19490,65000
19491,65000
19492,65000
19493,65000
19494,65000
19495,65000
19496,65000
19497,65000
19498,65000
19499,65000
19500,65000
19501,65000
19502,70000
19503,65000
19504,80000
19505,80000
19506,80000
19507,80000
19508,70000
19509,70000
19510,70000
19511,80000
19512,80000
19513,80000
19514,80000
19515,80000
19516,80000
19517,70000
19518,80000
19519,70000
19520,70000
19521,70000
19522,80000
19523,80000
19524,80000
19525,80000
19526,80000
19527,80000
19528,80000
19529,80000
19530,80000
19531,80000
19532,80000
19533,65000
19534,65000
19535,65000
19536,80000
19537,65000
19538,65000
19539,65000
19540,65000
19541,65000
19542,65000
19543,65000
19544,65000
19545,65000
19546,65000
19547,65000
19548,65000
19549,65000
19550,65000
19551,65000
19552,65000
19553,65000
19554,65000
19555,65000
19556,65000
19557,70000
19558,65000
19559,65000
19560,65000
19561,65000
19562,65000
19563,65000
19564,65000
19565,65000
19566,65000
19567,65000
19568,65000
19569,65000
19570,65000
19571,65000
19572,65000
19573,65000
19574,65000
19575,65000
19576,65000
19577,65000
19578,65000
19579,65000
19580,65000
19581,65000
19582,65000
19583,65000
19584,65000
19585,65000
19586,65000
19587,65000
19588,65000
19589,65000
19590,65000
19591,65000
19592,65000
19593,80000
19594,65000
19595,65000
19596,65000
19597,65000
19598,65000
19599,65000
19600,65000
19601,65000
19602,65000
19603,65000
19604,65000
19605,65000
19606,65000
19607,65000
19608,65000
19609,65000
19610,65000
19611,65000
19612,65000
19613,65000
19614,65000
19615,65000
19616,65000
19617,65000
19618,65000
19619,65000
19620,65000
19621,65000
19622,65000
19623,65000
19624,65000
19625,65000
19626,65000
19627,65000
19628,65000
19629,65000
19630,65000
19631,65000
19632,65000
19633,65000
19634,65000
19635,65000
19636,65000
19637,65000
19638,65000
19639,65000
19640,65000
19641,65000
19642,65000
19643,65000
19644,65000
19645,65000
19646,65000
19647,65000
19648,65000
19649,65000
19650,65000
19651,65000
19652,65000
19653,65000
19654,65000
19655,65000
19656,65000
19657,65000
19658,65000
19659,65000
19660,65000
19661,65000
19662,65000
19663,65000
19664,65000
19665,65000
19666,65000
19667,65000
19668,65000
19669,65000
19670,65000
19671,65000
19672,65000
19673,65000
19674,65000
19675,65000
19676,65000
19677,65000
19678,65000
19679,65000
19680,65000
19681,65000
19682,65000
19683,65000
19684,65000
19685,65000
19686,65000
19687,65000
19688,65000
19689,65000
19690,65000
19691,65000
19692,65000
19693,65000
19694,65000
19695,65000
19696,65000
19697,65000
19698,65000
19699,65000
19700,65000
19701,65000
19702,65000
19703,65000
19704,65000
19705,65000
19706,65000
19707,65000
19708,65000
19709,65000
19710,65000
19711,65000
19712,65000
19713,65000
19714,65000
19715,65000
19716,65000
19717,65000
19718,65000
19719,65000
19720,65000
19721,65000
19722,65000
19723,65000
19724,65000
19725,65000
19726,65000
19727,80000
19728,65000
19729,65000
19730,65000
19731,65000
19732,65000
19733,65000
19734,65000
19735,65000
19736,65000
19737,65000
19738,65000
19739,65000
19740,65000
19741,65000
19742,65000
19743,65000
19744,65000
19745,65000
19746,65000
19747,65000
19748,65000
19749,65000
19750,65000
19751,65000
19752,65000
19753,65000
19754,65000
19755,65000
19756,80000
19757,65000
19758,65000
19759,65000
19760,65000
19761,65000
19762,65000
19763,65000
19764,65000
19765,80000
19766,80000
19767,80000
19768,80000
19769,80000
19770,70000
19771,65000
19772,80000
19773,80000
19774,80000
19775,80000
19776,80000
19777,80000
19778,65000
19779,65000
19780,65000
19781,65000
19782,80000
19783,65000
19784,65000
19785,65000
19786,65000
19787,65000
19788,65000
19789,65000
19790,65000
19791,65000
19792,65000
19793,65000
19794,80000
19795,65000
19796,65000
19797,65000
19798,65000
19799,65000
19800,65000
19801,65000
19802,65000
19803,65000
19804,65000
19805,65000
19806,65000
19807,65000
19808,80000
19809,30000
19810,30000
19811,70000
19812,30000
19813,80000
19814,80000
19815,70000
19816,80000
19817,80000
19818,80000
19819,65000
19820,65000
19821,65000
19822,65000
19823,80000
19824,80000
19825,80000
19826,65000
19827,65000
19828,65000
19829,65000
19830,80000
19831,65000
19832,80000
19833,65000
19834,80000
19835,65000
19836,65000
19837,65000
19838,80000
19839,65000
19840,80000
19841,65000
19842,65000
19843,80000
19844,65000
19845,80000
19846,65000
19847,65000
19848,65000
19849,65000
19850,65000
19851,65000
19852,65000
19853,65000
19854,65000
19855,65000
19856,65000
19857,65000
19858,65000
19859,65000
19860,65000
19861,65000
19862,65000
19863,65000
19864,65000
19865,65000
19866,80000
19867,65000
19868,65000
19869,65000
19870,80000
19871,80000
19872,65000
19873,65000
19874,65000
19875,80000
19876,65000
19877,65000
19878,65000
19879,80000
19880,65000
19881,65000
19882,65000
19883,65000
19884,65000
19885,65000
19886,65000
19887,80000
19888,65000
19889,80000
19890,65000
19891,65000
19892,65000
19893,80000
19894,65000
19895,65000
19896,80000
19897,65000
19898,65000
19899,65000
19900,65000
19901,80000
19902,65000
19903,65000
19904,65000
19905,65000
19906,65000
19907,65000
19908,80000
19909,65000
19910,65000
19911,80000
19912,65000
19913,65000
19914,65000
19915,65000
19916,65000
19917,80000
19918,65000
19919,65000
19920,80000
19921,65000
19922,65000
19923,65000
19924,80000
19925,65000
19926,65000
19927,65000
19928,80000
19929,65000
19930,65000
19931,65000
19932,65000
19933,65000
19934,65000
19935,65000
19936,65000
19937,65000
19938,70000
19939,65000
19940,80000
19941,65000
19942,65000
19943,65000
19944,65000
19945,65000
19946,65000
19947,65000
19948,65000
19949,65000
19950,80000
19951,65000
19952,65000
19953,65000
19954,65000
19955,65000
19956,65000
19957,65000
19958,65000
19959,65000
19960,65000
19961,65000
19962,65000
19963,80000
19964,65000
19965,65000
19966,80000
19967,80000
19968,80000
19969,65000
19970,80000
19971,65000
19972,65000
19973,65000
19974,65000
19975,65000
19976,65000
19977,65000
19978,65000
19979,65000
19980,65000
19981,65000
19982,65000
19983,80000
19984,65000
19985,80000
19986,65000
19987,80000
19988,65000
19989,65000
19990,65000
19991,80000
19992,65000
19993,80000
19994,80000
19995,65000
19996,65000
19997,80000
19998,65000
19999,65000
20000,80000
20001,80000
20002,65000
20003,65000
20004,65000
20005,80000
20006,65000
20007,65000
20008,65000
20009,65000
20010,65000
20011,65000
20012,65000
20013,65000
20014,65000
20015,65000
20016,65000
20017,80000
20018,65000
20019,65000
20020,65000
20021,80000
20022,65000
20023,80000
20024,65000
20025,65000
20026,65000
20027,65000
20028,65000
20029,65000
20030,80000
20031,80000
20032,65000
20033,80000
20034,80000
20035,80000
20036,65000
20037,65000
20038,80000
20039,65000
20040,65000
20041,80000
20042,80000
20043,65000
20044,65000
20045,65000
20046,65000
20047,80000
20048,65000
20049,65000
20050,65000
20051,65000
20052,65000
20053,65000
20054,65000
20055,65000
20056,80000
20057,65000
20058,65000
20059,80000
20060,65000
20061,65000
20062,80000
20063,65000
20064,65000
20065,65000
20066,65000
20067,65000
20068,65000
20069,65000
20070,65000
20071,65000
20072,65000
20073,65000
20074,65000
20075,65000
20076,80000
20077,65000
20078,65000
20079,65000
20080,65000
20081,65000
20082,65000
20083,65000
20084,65000
20085,65000
20086,65000
20087,65000
20088,65000
20089,65000
20090,80000
20091,65000
20092,65000
20093,65000
20094,65000
20095,65000
20096,65000
20097,65000
20098,65000
20099,65000
20100,65000
20101,65000
20102,65000
20103,80000
20104,80000
20105,65000
20106,80000
20107,65000
20108,65000
20109,80000
20110,65000
20111,65000
20112,65000
20113,65000
20114,65000
20115,65000
20116,65000
20117,65000
20118,65000
20119,65000
20120,65000
20121,80000
20122,65000
